family,n_clusters,n_features,n_samples,clusterer,reducer,reduction_level,condition,ari,replicates,unit
rsg,2,10,200,OPTICS,VAE,k_minus_1,VAE__k_minus_1,0.55305477305050188,6,rsg|2|10|200
rsg,2,50,10,AHC,Isomap,25_percent,Isomap__25_percent,0.30667041936391753,10,rsg|2|50|10
rsg,2,50,10,AHC,Isomap,50_percent,Isomap__50_percent,0.30667041936391753,10,rsg|2|50|10
rsg,2,50,10,AHC,Isomap,k_minus_1,Isomap__k_minus_1,0.26549394877568211,10,rsg|2|50|10
rsg,2,50,10,AHC,KernelPCA,25_percent,KernelPCA__25_percent,0.58252727356742873,10,rsg|2|50|10
rsg,2,50,10,AHC,KernelPCA,50_percent,KernelPCA__50_percent,0.58252727356742873,10,rsg|2|50|10
rsg,2,50,10,AHC,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.58252727356742873,10,rsg|2|50|10
rsg,2,50,10,AHC,MDS,25_percent,MDS__25_percent,0.51913875598086112,10,rsg|2|50|10
rsg,2,50,10,AHC,MDS,50_percent,MDS__50_percent,0.51913875598086112,10,rsg|2|50|10
rsg,2,50,10,AHC,MDS,k_minus_1,MDS__k_minus_1,0.88911325724319568,10,rsg|2|50|10
rsg,2,50,10,AHC,None,original,None__original,0.51913875598086112,10,rsg|2|50|10
rsg,2,50,10,AHC,PCA,25_percent,PCA__25_percent,0.51913875598086112,10,rsg|2|50|10
rsg,2,50,10,AHC,PCA,50_percent,PCA__50_percent,0.51913875598086112,10,rsg|2|50|10
rsg,2,50,10,AHC,PCA,k_minus_1,PCA__k_minus_1,0.70825201322405684,10,rsg|2|50|10
rsg,2,50,10,AHC,VAE,25_percent,VAE__25_percent,0.76338851758656756,10,rsg|2|50|10
rsg,2,50,10,AHC,VAE,50_percent,VAE__50_percent,0.76338851758656756,10,rsg|2|50|10
rsg,2,50,10,AHC,VAE,k_minus_1,VAE__k_minus_1,0.53467828322502309,10,rsg|2|50|10
rsg,2,50,10,GMM,Isomap,25_percent,Isomap__25_percent,0.81940298507462683,10,rsg|2|50|10
rsg,2,50,10,GMM,Isomap,50_percent,Isomap__50_percent,0.81940298507462683,10,rsg|2|50|10
rsg,2,50,10,GMM,Isomap,k_minus_1,Isomap__k_minus_1,0.038277511961722362,10,rsg|2|50|10
rsg,2,50,10,GMM,KernelPCA,25_percent,KernelPCA__25_percent,0.78111325724319569,10,rsg|2|50|10
rsg,2,50,10,GMM,KernelPCA,50_percent,KernelPCA__50_percent,0.78111325724319569,10,rsg|2|50|10
rsg,2,50,10,GMM,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.58753166338305629,10,rsg|2|50|10
rsg,2,50,10,GMM,MDS,25_percent,MDS__25_percent,0.88770149253731334,10,rsg|2|50|10
rsg,2,50,10,GMM,MDS,50_percent,MDS__50_percent,0.88770149253731334,10,rsg|2|50|10
rsg,2,50,10,GMM,MDS,k_minus_1,MDS__k_minus_1,0.42175626231353791,10,rsg|2|50|10
rsg,2,50,10,GMM,None,original,None__original,0.57796228539262573,10,rsg|2|50|10
rsg,2,50,10,GMM,PCA,25_percent,PCA__25_percent,0.88770149253731334,10,rsg|2|50|10
rsg,2,50,10,GMM,PCA,50_percent,PCA__50_percent,0.88770149253731334,10,rsg|2|50|10
rsg,2,50,10,GMM,PCA,k_minus_1,PCA__k_minus_1,0.086828032648465822,10,rsg|2|50|10
rsg,2,50,10,GMM,VAE,25_percent,VAE__25_percent,0.83397014925373125,10,rsg|2|50|10
rsg,2,50,10,GMM,VAE,50_percent,VAE__50_percent,0.83397014925373125,10,rsg|2|50|10
rsg,2,50,10,GMM,VAE,k_minus_1,VAE__k_minus_1,0.15811989867717408,10,rsg|2|50|10
rsg,2,50,10,KMeans,Isomap,25_percent,Isomap__25_percent,0.63766377792993922,10,rsg|2|50|10
rsg,2,50,10,KMeans,Isomap,50_percent,Isomap__50_percent,0.63766377792993922,10,rsg|2|50|10
rsg,2,50,10,KMeans,Isomap,k_minus_1,Isomap__k_minus_1,0.60737405009850798,10,rsg|2|50|10
rsg,2,50,10,KMeans,KernelPCA,25_percent,KernelPCA__25_percent,0.91940298507462681,10,rsg|2|50|10
rsg,2,50,10,KMeans,KernelPCA,50_percent,KernelPCA__50_percent,0.91940298507462681,10,rsg|2|50|10
rsg,2,50,10,KMeans,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.77717295873573311,10,rsg|2|50|10
rsg,2,50,10,KMeans,MDS,25_percent,MDS__25_percent,0.74855052068674344,10,rsg|2|50|10
rsg,2,50,10,KMeans,MDS,50_percent,MDS__50_percent,0.74855052068674344,10,rsg|2|50|10
rsg,2,50,10,KMeans,MDS,k_minus_1,MDS__k_minus_1,0.84881474978050908,10,rsg|2|50|10
rsg,2,50,10,KMeans,None,original,None__original,0.74855052068674344,10,rsg|2|50|10
rsg,2,50,10,KMeans,PCA,25_percent,PCA__25_percent,0.74855052068674344,10,rsg|2|50|10
rsg,2,50,10,KMeans,PCA,50_percent,PCA__50_percent,0.74855052068674344,10,rsg|2|50|10
rsg,2,50,10,KMeans,PCA,k_minus_1,PCA__k_minus_1,0.70825201322405684,10,rsg|2|50|10
rsg,2,50,10,KMeans,VAE,25_percent,VAE__25_percent,0.72309001012388108,10,rsg|2|50|10
rsg,2,50,10,KMeans,VAE,50_percent,VAE__50_percent,0.72309001012388108,10,rsg|2|50|10
rsg,2,50,10,KMeans,VAE,k_minus_1,VAE__k_minus_1,0.65452066994047475,10,rsg|2|50|10
rsg,2,50,10,OPTICS,Isomap,25_percent,Isomap__25_percent,0,10,rsg|2|50|10
rsg,2,50,10,OPTICS,Isomap,50_percent,Isomap__50_percent,0,10,rsg|2|50|10
rsg,2,50,10,OPTICS,Isomap,k_minus_1,Isomap__k_minus_1,0,10,rsg|2|50|10
rsg,2,50,10,OPTICS,KernelPCA,25_percent,KernelPCA__25_percent,0,10,rsg|2|50|10
rsg,2,50,10,OPTICS,KernelPCA,50_percent,KernelPCA__50_percent,0,10,rsg|2|50|10
rsg,2,50,10,OPTICS,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0,10,rsg|2|50|10
rsg,2,50,10,OPTICS,MDS,25_percent,MDS__25_percent,0,10,rsg|2|50|10
rsg,2,50,10,OPTICS,MDS,50_percent,MDS__50_percent,0,10,rsg|2|50|10
rsg,2,50,10,OPTICS,MDS,k_minus_1,MDS__k_minus_1,0,10,rsg|2|50|10
rsg,2,50,10,OPTICS,None,original,None__original,0,10,rsg|2|50|10
rsg,2,50,10,OPTICS,PCA,25_percent,PCA__25_percent,0,10,rsg|2|50|10
rsg,2,50,10,OPTICS,PCA,50_percent,PCA__50_percent,0,10,rsg|2|50|10
rsg,2,50,10,OPTICS,PCA,k_minus_1,PCA__k_minus_1,0,10,rsg|2|50|10
rsg,2,50,10,OPTICS,VAE,25_percent,VAE__25_percent,0,10,rsg|2|50|10
rsg,2,50,10,OPTICS,VAE,50_percent,VAE__50_percent,0,10,rsg|2|50|10
rsg,2,50,10,OPTICS,VAE,k_minus_1,VAE__k_minus_1,0,10,rsg|2|50|10
rsg,2,50,100,AHC,Isomap,25_percent,Isomap__25_percent,0.90000000000000002,10,rsg|2|50|100
rsg,2,50,100,AHC,Isomap,50_percent,Isomap__50_percent,0.90000000000000002,10,rsg|2|50|100
rsg,2,50,100,AHC,Isomap,k_minus_1,Isomap__k_minus_1,1,10,rsg|2|50|100
rsg,2,50,100,AHC,KernelPCA,25_percent,KernelPCA__25_percent,0.99599960816486455,10,rsg|2|50|100
rsg,2,50,100,AHC,KernelPCA,50_percent,KernelPCA__50_percent,0.50016174424999182,10,rsg|2|50|100
rsg,2,50,100,AHC,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.83362148557044013,10,rsg|2|50|100
rsg,2,50,100,AHC,MDS,25_percent,MDS__25_percent,0.0012148896880163,10,rsg|2|50|100
rsg,2,50,100,AHC,MDS,50_percent,MDS__50_percent,0.0012148896880163,10,rsg|2|50|100
rsg,2,50,100,AHC,MDS,k_minus_1,MDS__k_minus_1,0.23442961078583488,10,rsg|2|50|100
rsg,2,50,100,AHC,None,original,None__original,0.00048560190355938996,10,rsg|2|50|100
rsg,2,50,100,AHC,PCA,25_percent,PCA__25_percent,0.0012148896880163,10,rsg|2|50|100
rsg,2,50,100,AHC,PCA,50_percent,PCA__50_percent,0.0012148896880163,10,rsg|2|50|100
rsg,2,50,100,AHC,PCA,k_minus_1,PCA__k_minus_1,0.16713974578152854,10,rsg|2|50|100
rsg,2,50,100,AHC,VAE,25_percent,VAE__25_percent,0.27386129005511639,10,rsg|2|50|100
rsg,2,50,100,AHC,VAE,50_percent,VAE__50_percent,0.20016174424999181,10,rsg|2|50|100
rsg,2,50,100,AHC,VAE,k_minus_1,VAE__k_minus_1,0.24902499956713547,10,rsg|2|50|100
rsg,2,50,100,GMM,Isomap,25_percent,Isomap__25_percent,1,10,rsg|2|50|100
rsg,2,50,100,GMM,Isomap,50_percent,Isomap__50_percent,1,10,rsg|2|50|100
rsg,2,50,100,GMM,Isomap,k_minus_1,Isomap__k_minus_1,1,10,rsg|2|50|100
rsg,2,50,100,GMM,KernelPCA,25_percent,KernelPCA__25_percent,1,10,rsg|2|50|100
rsg,2,50,100,GMM,KernelPCA,50_percent,KernelPCA__50_percent,0.95850901515972797,10,rsg|2|50|100
rsg,2,50,100,GMM,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.92820861959632117,10,rsg|2|50|100
rsg,2,50,100,GMM,MDS,25_percent,MDS__25_percent,1,10,rsg|2|50|100
rsg,2,50,100,GMM,MDS,50_percent,MDS__50_percent,1,10,rsg|2|50|100
rsg,2,50,100,GMM,MDS,k_minus_1,MDS__k_minus_1,0.31552099003172651,10,rsg|2|50|100
rsg,2,50,100,GMM,None,original,None__original,1,10,rsg|2|50|100
rsg,2,50,100,GMM,PCA,25_percent,PCA__25_percent,1,10,rsg|2|50|100
rsg,2,50,100,GMM,PCA,50_percent,PCA__50_percent,1,10,rsg|2|50|100
rsg,2,50,100,GMM,PCA,k_minus_1,PCA__k_minus_1,0.54520695803052355,10,rsg|2|50|100
rsg,2,50,100,GMM,VAE,25_percent,VAE__25_percent,0.96440074742235393,10,rsg|2|50|100
rsg,2,50,100,GMM,VAE,50_percent,VAE__50_percent,0.8854764344827879,10,rsg|2|50|100
rsg,2,50,100,GMM,VAE,k_minus_1,VAE__k_minus_1,0.62912463685154896,10,rsg|2|50|100
rsg,2,50,100,KMeans,Isomap,25_percent,Isomap__25_percent,1,10,rsg|2|50|100
rsg,2,50,100,KMeans,Isomap,50_percent,Isomap__50_percent,1,10,rsg|2|50|100
rsg,2,50,100,KMeans,Isomap,k_minus_1,Isomap__k_minus_1,1,10,rsg|2|50|100
rsg,2,50,100,KMeans,KernelPCA,25_percent,KernelPCA__25_percent,0.94738706962426844,10,rsg|2|50|100
rsg,2,50,100,KMeans,KernelPCA,50_percent,KernelPCA__50_percent,0.94738706962426844,10,rsg|2|50|100
rsg,2,50,100,KMeans,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.92819515043234924,10,rsg|2|50|100
rsg,2,50,100,KMeans,MDS,25_percent,MDS__25_percent,0.38312141051175036,10,rsg|2|50|100
rsg,2,50,100,KMeans,MDS,50_percent,MDS__50_percent,0.38312141051175036,10,rsg|2|50|100
rsg,2,50,100,KMeans,MDS,k_minus_1,MDS__k_minus_1,0.46320795268090259,10,rsg|2|50|100
rsg,2,50,100,KMeans,None,original,None__original,0.38312141051175036,10,rsg|2|50|100
rsg,2,50,100,KMeans,PCA,25_percent,PCA__25_percent,0.38312141051175036,10,rsg|2|50|100
rsg,2,50,100,KMeans,PCA,50_percent,PCA__50_percent,0.38312141051175036,10,rsg|2|50|100
rsg,2,50,100,KMeans,PCA,k_minus_1,PCA__k_minus_1,0.2565462595095212,10,rsg|2|50|100
rsg,2,50,100,KMeans,VAE,25_percent,VAE__25_percent,0.90517907782563589,10,rsg|2|50|100
rsg,2,50,100,KMeans,VAE,50_percent,VAE__50_percent,0.86539346308490828,10,rsg|2|50|100
rsg,2,50,100,KMeans,VAE,k_minus_1,VAE__k_minus_1,0.67191357686319175,10,rsg|2|50|100
rsg,2,50,100,OPTICS,Isomap,25_percent,Isomap__25_percent,0.77648349490745472,10,rsg|2|50|100
rsg,2,50,100,OPTICS,Isomap,50_percent,Isomap__50_percent,0.79121910414593244,10,rsg|2|50|100
rsg,2,50,100,OPTICS,Isomap,k_minus_1,Isomap__k_minus_1,0.98824165642894746,10,rsg|2|50|100
rsg,2,50,100,OPTICS,KernelPCA,25_percent,KernelPCA__25_percent,0.96626696689564506,10,rsg|2|50|100
rsg,2,50,100,OPTICS,KernelPCA,50_percent,KernelPCA__50_percent,0.89536140036293976,10,rsg|2|50|100
rsg,2,50,100,OPTICS,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.7744402244946057,10,rsg|2|50|100
rsg,2,50,100,OPTICS,MDS,25_percent,MDS__25_percent,0.81947165122054832,10,rsg|2|50|100
rsg,2,50,100,OPTICS,MDS,50_percent,MDS__50_percent,0.81947165122054832,10,rsg|2|50|100
rsg,2,50,100,OPTICS,MDS,k_minus_1,MDS__k_minus_1,0.42443618460547405,10,rsg|2|50|100
rsg,2,50,100,OPTICS,None,original,None__original,0.81947165122054832,10,rsg|2|50|100
rsg,2,50,100,OPTICS,PCA,25_percent,PCA__25_percent,0.81947165122054832,10,rsg|2|50|100
rsg,2,50,100,OPTICS,PCA,50_percent,PCA__50_percent,0.81947165122054832,10,rsg|2|50|100
rsg,2,50,100,OPTICS,PCA,k_minus_1,PCA__k_minus_1,0.25834208782523599,10,rsg|2|50|100
rsg,2,50,100,OPTICS,VAE,25_percent,VAE__25_percent,0.6425672250859632,10,rsg|2|50|100
rsg,2,50,100,OPTICS,VAE,50_percent,VAE__50_percent,0.71120459143569514,10,rsg|2|50|100
rsg,2,50,100,OPTICS,VAE,k_minus_1,VAE__k_minus_1,0.5711758194071993,10,rsg|2|50|100
rsg,2,50,200,AHC,Isomap,25_percent,Isomap__25_percent,0.8000201045032076,10,rsg|2|50|200
rsg,2,50,200,AHC,Isomap,50_percent,Isomap__50_percent,0.8000201045032076,10,rsg|2|50|200
rsg,2,50,200,AHC,Isomap,k_minus_1,Isomap__k_minus_1,1,10,rsg|2|50|200
rsg,2,50,200,AHC,KernelPCA,25_percent,KernelPCA__25_percent,0.99201990905053883,10,rsg|2|50|200
rsg,2,50,200,AHC,KernelPCA,50_percent,KernelPCA__50_percent,1,10,rsg|2|50|200
rsg,2,50,200,AHC,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.92141520242251995,10,rsg|2|50|200
rsg,2,50,200,AHC,MDS,25_percent,MDS__25_percent,0.00014075505096099002,10,rsg|2|50|200
rsg,2,50,200,AHC,MDS,50_percent,MDS__50_percent,0.00014075505096099002,10,rsg|2|50|200
rsg,2,50,200,AHC,MDS,k_minus_1,MDS__k_minus_1,0.1843212201615998,10,rsg|2|50|200
rsg,2,50,200,AHC,None,original,None__original,0.00014075505096099002,10,rsg|2|50|200
rsg,2,50,200,AHC,PCA,25_percent,PCA__25_percent,0.00014075505096099002,10,rsg|2|50|200
rsg,2,50,200,AHC,PCA,50_percent,PCA__50_percent,0.00014075505096099002,10,rsg|2|50|200
rsg,2,50,200,AHC,PCA,k_minus_1,PCA__k_minus_1,0.11482436118877468,10,rsg|2|50|200
rsg,2,50,200,AHC,VAE,25_percent,VAE__25_percent,4.020900641518e-05,10,rsg|2|50|200
rsg,2,50,200,AHC,VAE,50_percent,VAE__50_percent,0.20012065054775344,10,rsg|2|50|200
rsg,2,50,200,AHC,VAE,k_minus_1,VAE__k_minus_1,0.49799995050507551,10,rsg|2|50|200
rsg,2,50,200,GMM,Isomap,25_percent,Isomap__25_percent,1,10,rsg|2|50|200
rsg,2,50,200,GMM,Isomap,50_percent,Isomap__50_percent,1,10,rsg|2|50|200
rsg,2,50,200,GMM,Isomap,k_minus_1,Isomap__k_minus_1,1,10,rsg|2|50|200
rsg,2,50,200,GMM,KernelPCA,25_percent,KernelPCA__25_percent,1,10,rsg|2|50|200
rsg,2,50,200,GMM,KernelPCA,50_percent,KernelPCA__50_percent,1,10,rsg|2|50|200
rsg,2,50,200,GMM,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.9546560736715366,10,rsg|2|50|200
rsg,2,50,200,GMM,MDS,25_percent,MDS__25_percent,1,10,rsg|2|50|200
rsg,2,50,200,GMM,MDS,50_percent,MDS__50_percent,1,10,rsg|2|50|200
rsg,2,50,200,GMM,MDS,k_minus_1,MDS__k_minus_1,0.57745596330703186,10,rsg|2|50|200
rsg,2,50,200,GMM,None,original,None__original,1,10,rsg|2|50|200
rsg,2,50,200,GMM,PCA,25_percent,PCA__25_percent,1,10,rsg|2|50|200
rsg,2,50,200,GMM,PCA,50_percent,PCA__50_percent,1,10,rsg|2|50|200
rsg,2,50,200,GMM,PCA,k_minus_1,PCA__k_minus_1,0.37949439764556109,10,rsg|2|50|200
rsg,2,50,200,GMM,VAE,25_percent,VAE__25_percent,1,10,rsg|2|50|200
rsg,2,50,200,GMM,VAE,50_percent,VAE__50_percent,0.99399985151522652,10,rsg|2|50|200
rsg,2,50,200,GMM,VAE,k_minus_1,VAE__k_minus_1,0.74955434136467081,10,rsg|2|50|200
rsg,2,50,200,KMeans,Isomap,25_percent,Isomap__25_percent,1,10,rsg|2|50|200
rsg,2,50,200,KMeans,Isomap,50_percent,Isomap__50_percent,1,10,rsg|2|50|200
rsg,2,50,200,KMeans,Isomap,k_minus_1,Isomap__k_minus_1,1,10,rsg|2|50|200
rsg,2,50,200,KMeans,KernelPCA,25_percent,KernelPCA__25_percent,0.99006007952449104,10,rsg|2|50|200
rsg,2,50,200,KMeans,KernelPCA,50_percent,KernelPCA__50_percent,0.99206012901941543,10,rsg|2|50|200
rsg,2,50,200,KMeans,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.94401071264471581,10,rsg|2|50|200
rsg,2,50,200,KMeans,MDS,25_percent,MDS__25_percent,0.59873990890129458,10,rsg|2|50|200
rsg,2,50,200,KMeans,MDS,50_percent,MDS__50_percent,0.59873990890129458,10,rsg|2|50|200
rsg,2,50,200,KMeans,MDS,k_minus_1,MDS__k_minus_1,0.58025712896938797,10,rsg|2|50|200
rsg,2,50,200,KMeans,None,original,None__original,0.59873990890129458,10,rsg|2|50|200
rsg,2,50,200,KMeans,PCA,25_percent,PCA__25_percent,0.59873990890129458,10,rsg|2|50|200
rsg,2,50,200,KMeans,PCA,50_percent,PCA__50_percent,0.59873990890129458,10,rsg|2|50|200
rsg,2,50,200,KMeans,PCA,k_minus_1,PCA__k_minus_1,0.31550829721032386,10,rsg|2|50|200
rsg,2,50,200,KMeans,VAE,25_percent,VAE__25_percent,0.99599990101015101,10,rsg|2|50|200
rsg,2,50,200,KMeans,VAE,50_percent,VAE__50_percent,0.99001985151522653,10,rsg|2|50|200
rsg,2,50,200,KMeans,VAE,k_minus_1,VAE__k_minus_1,0.77062041937340187,10,rsg|2|50|200
rsg,2,50,200,OPTICS,Isomap,25_percent,Isomap__25_percent,0.78224355463713746,10,rsg|2|50|200
rsg,2,50,200,OPTICS,Isomap,50_percent,Isomap__50_percent,0.3381096091232994,10,rsg|2|50|200
rsg,2,50,200,OPTICS,Isomap,k_minus_1,Isomap__k_minus_1,1,10,rsg|2|50|200
rsg,2,50,200,OPTICS,KernelPCA,25_percent,KernelPCA__25_percent,0.41692877158471298,10,rsg|2|50|200
rsg,2,50,200,OPTICS,KernelPCA,50_percent,KernelPCA__50_percent,0.84617983953995446,10,rsg|2|50|200
rsg,2,50,200,OPTICS,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.83127925437593808,10,rsg|2|50|200
rsg,2,50,200,OPTICS,MDS,25_percent,MDS__25_percent,0.73485185010340781,10,rsg|2|50|200
rsg,2,50,200,OPTICS,MDS,50_percent,MDS__50_percent,0.73485185010340781,10,rsg|2|50|200
rsg,2,50,200,OPTICS,MDS,k_minus_1,MDS__k_minus_1,0.55184340733032755,10,rsg|2|50|200
rsg,2,50,200,OPTICS,None,original,None__original,0.73485185010340781,10,rsg|2|50|200
rsg,2,50,200,OPTICS,PCA,25_percent,PCA__25_percent,0.73485185010340781,10,rsg|2|50|200
rsg,2,50,200,OPTICS,PCA,50_percent,PCA__50_percent,0.73485185010340781,10,rsg|2|50|200
rsg,2,50,200,OPTICS,PCA,k_minus_1,PCA__k_minus_1,0.24974648537400465,10,rsg|2|50|200
rsg,2,50,200,OPTICS,VAE,25_percent,VAE__25_percent,0.80665138086927946,10,rsg|2|50|200
rsg,2,50,200,OPTICS,VAE,50_percent,VAE__50_percent,0.81716195131601665,10,rsg|2|50|200
rsg,2,50,200,OPTICS,VAE,k_minus_1,VAE__k_minus_1,0.622663439061234,10,rsg|2|50|200
rsg,2,200,10,AHC,Isomap,25_percent,Isomap__25_percent,0.25741626794258354,10,rsg|2|200|10
rsg,2,200,10,AHC,Isomap,50_percent,Isomap__50_percent,0.25741626794258354,10,rsg|2|200|10
rsg,2,200,10,AHC,Isomap,k_minus_1,Isomap__k_minus_1,0.36768927666760465,10,rsg|2|200|10
rsg,2,200,10,AHC,KernelPCA,25_percent,KernelPCA__25_percent,0.49797900449903576,10,rsg|2|200|10
rsg,2,200,10,AHC,KernelPCA,50_percent,KernelPCA__50_percent,0.49797900449903576,10,rsg|2|200|10
rsg,2,200,10,AHC,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.4171177604798969,10,rsg|2|200|10
rsg,2,200,10,AHC,MDS,25_percent,MDS__25_percent,0.318525021949078,10,rsg|2|200|10
rsg,2,200,10,AHC,MDS,50_percent,MDS__50_percent,0.318525021949078,10,rsg|2|200|10
rsg,2,200,10,AHC,MDS,k_minus_1,MDS__k_minus_1,0.90956937799043058,10,rsg|2|200|10
rsg,2,200,10,AHC,None,original,None__original,0.318525021949078,10,rsg|2|200|10
rsg,2,200,10,AHC,PCA,25_percent,PCA__25_percent,0.318525021949078,10,rsg|2|200|10
rsg,2,200,10,AHC,PCA,50_percent,PCA__50_percent,0.318525021949078,10,rsg|2|200|10
rsg,2,200,10,AHC,PCA,k_minus_1,PCA__k_minus_1,0.48840962650860514,10,rsg|2|200|10
rsg,2,200,10,AHC,VAE,25_percent,VAE__25_percent,0.50465278448735762,10,rsg|2|200|10
rsg,2,200,10,AHC,VAE,50_percent,VAE__50_percent,0.50465278448735762,10,rsg|2|200|10
rsg,2,200,10,AHC,VAE,k_minus_1,VAE__k_minus_1,0.4695228837518009,10,rsg|2|200|10
rsg,2,200,10,GMM,Isomap,25_percent,Isomap__25_percent,0.85170149253731342,10,rsg|2|200|10
rsg,2,200,10,GMM,Isomap,50_percent,Isomap__50_percent,0.85170149253731342,10,rsg|2|200|10
rsg,2,200,10,GMM,Isomap,k_minus_1,Isomap__k_minus_1,0.17884024851817459,10,rsg|2|200|10
rsg,2,200,10,GMM,KernelPCA,25_percent,KernelPCA__25_percent,0.7351044776119402,10,rsg|2|200|10
rsg,2,200,10,GMM,KernelPCA,50_percent,KernelPCA__50_percent,0.7351044776119402,10,rsg|2|200|10
rsg,2,200,10,GMM,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.29710104137348692,10,rsg|2|200|10
rsg,2,200,10,GMM,MDS,25_percent,MDS__25_percent,0.87910447761194033,10,rsg|2|200|10
rsg,2,200,10,GMM,MDS,50_percent,MDS__50_percent,0.87910447761194033,10,rsg|2|200|10
rsg,2,200,10,GMM,MDS,k_minus_1,MDS__k_minus_1,0.40956937799043053,10,rsg|2|200|10
rsg,2,200,10,GMM,None,original,None__original,0.20000000000000001,10,rsg|2|200|10
rsg,2,200,10,GMM,PCA,25_percent,PCA__25_percent,0.87910447761194033,10,rsg|2|200|10
rsg,2,200,10,GMM,PCA,50_percent,PCA__50_percent,0.87910447761194033,10,rsg|2|200|10
rsg,2,200,10,GMM,PCA,k_minus_1,PCA__k_minus_1,0.28840962650860519,10,rsg|2|200|10
rsg,2,200,10,GMM,VAE,25_percent,VAE__25_percent,0.7547848990342404,10,rsg|2|200|10
rsg,2,200,10,GMM,VAE,50_percent,VAE__50_percent,0.7547848990342404,10,rsg|2|200|10
rsg,2,200,10,GMM,VAE,k_minus_1,VAE__k_minus_1,0.43766377792993916,10,rsg|2|200|10
rsg,2,200,10,KMeans,Isomap,25_percent,Isomap__25_percent,0.4590755426358214,10,rsg|2|200|10
rsg,2,200,10,KMeans,Isomap,50_percent,Isomap__50_percent,0.4590755426358214,10,rsg|2|200|10
rsg,2,200,10,KMeans,Isomap,k_minus_1,Isomap__k_minus_1,0.44135080297919338,10,rsg|2|200|10
rsg,2,200,10,KMeans,KernelPCA,25_percent,KernelPCA__25_percent,0.54661942188858659,10,rsg|2|200|10
rsg,2,200,10,KMeans,KernelPCA,50_percent,KernelPCA__50_percent,0.54661942188858659,10,rsg|2|200|10
rsg,2,200,10,KMeans,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0.57752288375180094,10,rsg|2|200|10
rsg,2,200,10,KMeans,MDS,25_percent,MDS__25_percent,0.56707554263582138,10,rsg|2|200|10
rsg,2,200,10,KMeans,MDS,50_percent,MDS__50_percent,0.56707554263582138,10,rsg|2|200|10
rsg,2,200,10,KMeans,MDS,k_minus_1,MDS__k_minus_1,0.92941176470588227,10,rsg|2|200|10
rsg,2,200,10,KMeans,None,original,None__original,0.56707554263582138,10,rsg|2|200|10
rsg,2,200,10,KMeans,PCA,25_percent,PCA__25_percent,0.56707554263582138,10,rsg|2|200|10
rsg,2,200,10,KMeans,PCA,50_percent,PCA__50_percent,0.56707554263582138,10,rsg|2|200|10
rsg,2,200,10,KMeans,PCA,k_minus_1,PCA__k_minus_1,0.46707554263582141,10,rsg|2|200|10
rsg,2,200,10,KMeans,VAE,25_percent,VAE__25_percent,0.5768103977719059,10,rsg|2|200|10
rsg,2,200,10,KMeans,VAE,50_percent,VAE__50_percent,0.5768103977719059,10,rsg|2|200|10
rsg,2,200,10,KMeans,VAE,k_minus_1,VAE__k_minus_1,0.60025201322405686,10,rsg|2|200|10
rsg,2,200,10,OPTICS,Isomap,25_percent,Isomap__25_percent,0,10,rsg|2|200|10
rsg,2,200,10,OPTICS,Isomap,50_percent,Isomap__50_percent,0,10,rsg|2|200|10
rsg,2,200,10,OPTICS,Isomap,k_minus_1,Isomap__k_minus_1,0,10,rsg|2|200|10
rsg,2,200,10,OPTICS,KernelPCA,25_percent,KernelPCA__25_percent,0,10,rsg|2|200|10
rsg,2,200,10,OPTICS,KernelPCA,50_percent,KernelPCA__50_percent,0,10,rsg|2|200|10
rsg,2,200,10,OPTICS,KernelPCA,k_minus_1,KernelPCA__k_minus_1,0,10,rsg|2|200|10
rsg,2,200,10,OPTICS,MDS,25_percent,MDS__25_percent,0,10,rsg|2|200|10
rsg,2,200,10,OPTICS,MDS,50_percent,MDS__50_percent,0,10,rsg|2|200|10
rsg,2,200,10,OPTICS,MDS,k_minus_1,MDS__k_minus_1,0,10,rsg|2|200|10
rsg,2,200,10,OPTICS,None,original,None__original,0,10,rsg|2|200|10
rsg,2,200,10,OPTICS,PCA,25_percent,PCA__25_percent,0,10,rsg|2|200|10
rsg,2,200,10,OPTICS,PCA,50_percent,PCA__50_percent,0,10,rsg|2|200|10
rsg,2,200,10,OPTICS,PCA,k_minus_1,PCA__k_minus_1,0,10,rsg|2|200|10
rsg,2,200,10,OPTICS,VAE,25_percent,VAE__25_percent,0,10,rsg|2|200|10
rsg,2,200,10,OPTICS,VAE,50_percent,VAE__50_percent,0,10,rsg|2|200|10
rsg,2,200,10,OPTICS,VAE,k_minus_1,VAE__k_minus_1,0,10,rsg|2|200|10
